time,load_Nord,load_West,load_Ost,load_Süd,wind_Nord,wind_West,wind_Ost,wind_Süd,pv_Nord,pv_West,pv_Ost,pv_Süd
2025-04-03 05:00:00,10809.72585,19217.2904,12010.8065,18016.209749999998,0.2284629102517023,0.4267478012352117,0.0919292258151798,0.1957262734958885,0.0,0.0,0.0,0.0
2025-04-03 06:00:00,11331.187515,20144.33336,12590.20835,18885.312524999998,0.1982038283925805,0.3756952820042499,0.0795451126719336,0.1646043020676448,0.0305368519951056,0.0089836590106229,0.0497283545255771,0.0253519530008368
2025-04-03 07:00:00,11400.25239,20267.11536,12666.947100000001,19000.42065,0.1462866303311525,0.3031462869506273,0.0320393959338724,0.0952235263603384,0.194219460247786,0.1590369473222017,0.230873094915024,0.1985012268222711
2025-04-03 08:00:00,11238.960374999999,19980.374,12487.73375,18731.600625,0.0877721351273655,0.2052577357922382,0.0075574710416462,0.071432662790436,0.3889792321717037,0.362295835251342,0.4266212142238542,0.4061488846114059
2025-04-03 09:00:00,11065.170105,19671.41352,12294.633450000001,18441.950174999998,0.068881189412247,0.2118409589748376,0.0074253907436839,0.0661421092080589,0.5544811566001968,0.5398621942053234,0.5854561915304755,0.5782904524734892
2025-04-03 10:00:00,10674.062774999999,18976.1116,11860.06975,17790.104625,0.0688683287056011,0.1669865423128421,0.0056333093618019,0.0570988576990422,0.6705897900791338,0.66704524242212,0.692663732535137,0.6993458857097237
2025-04-03 11:00:00,10372.744574999999,18440.4348,11525.27175,17287.907625,0.0738241933631056,0.1751501206412632,0.0154222181505836,0.0631496564378863,0.7356070182091616,0.7426967563047923,0.747780155472519,0.7689541256552438
2025-04-03 12:00:00,10107.06957,17968.12368,11230.0773,16845.11595,0.0911996638359189,0.1664551781642965,0.0268925898167742,0.0633357559532345,0.7503472072582222,0.7663593825338393,0.7524881710552642,0.7841912511907635
2025-04-03 13:00:00,9970.76277,17725.80048,11078.6253,16617.93795,0.1050026324348785,0.1501822802807685,0.0314634629051231,0.0666699169364863,0.7151884677614354,0.74030687190813,0.7076149191393029,0.749093624556168
2025-04-03 14:00:00,9924.773039999998,17644.04096,11027.5256,16541.288399999998,0.1120542167557008,0.1275380975254148,0.0346115799168089,0.0705425572463301,0.6304025328161983,0.6650162405655018,0.6132197677970327,0.6538060178289711
2025-04-03 15:00:00,10046.369564999999,17860.21256,11162.632850000002,16743.949275,0.1178823229378432,0.1155850542237371,0.0411025385107024,0.07181028958915,0.4970898993553326,0.5405053924657708,0.470897205793277,0.5157927198742971
2025-04-03 16:00:00,10533.11823,18725.54352,11703.4647,17555.19705,0.1208071972529668,0.0961220392925905,0.0456237851772737,0.0657082000323761,0.3229703031031445,0.3710367502957223,0.2899850559063534,0.351593530865786
2025-04-03 17:00:00,10795.554495,19192.09688,11995.060550000002,17992.590825,0.1421116392476964,0.0894123894880767,0.0702563095306356,0.0673868202934194,0.1350691171678812,0.1760259756787627,0.1031970374205748,0.1500788486826783
2025-04-03 18:00:00,10721.095964999999,19059.72616,11912.32885,17868.493274999997,0.1790240660567178,0.1245305672240588,0.1055734182214925,0.0935378789106692,0.0085808131163203,0.0174725560562977,0.0017243657587281,0.0072338668194684
2025-04-03 19:00:00,10144.006335,18033.78904,11271.118150000002,16906.677225,0.1959407395671412,0.169947539065526,0.1178038086946434,0.1193405716137188,0.0,0.0,0.0,0.0
2025-04-03 20:00:00,9440.46738,16783.05312,10489.4082,15734.112299999999,0.1814593522639772,0.1898424449058272,0.1102416187983311,0.1282711963186508,0.0,0.0,0.0,0.0
2025-04-03 21:00:00,8716.511745,15496.02088,9685.01305,14527.519575,0.156855302654893,0.2125896810626016,0.0964346072392866,0.1251588404587414,0.0,0.0,0.0,0.0
2025-04-03 22:00:00,8159.476005,14505.735120000001,9066.08445,13599.126675000001,0.1327527065027725,0.251036719196497,0.078549552381234,0.1511880947930908,0.0,0.0,0.0,0.0
2025-04-03 23:00:00,7847.16687,13950.518880000001,8719.0743,13078.61145,0.1036809565871459,0.2348211434196283,0.0629775452036278,0.1316339002534821,0.0,0.0,0.0,0.0
2025-04-04 00:00:00,7696.14723,13682.03952,8551.2747,12826.91205,0.0743824404317147,0.1777332990321612,0.0390938440573402,0.1090778572504239,0.0,0.0,0.0,0.0
2025-04-04 01:00:00,7745.578785,13769.91784,8606.19865,12909.297975,0.0561224343736749,0.1420784870527703,0.0193367627646283,0.0956223623894183,0.0,0.0,0.0,0.0
2025-04-04 02:00:00,8046.943469999999,14305.67728,8941.0483,13411.572449999998,0.0482910813621836,0.1208905960390871,0.0089437386631505,0.0849876638364448,0.0,0.0,0.0,0.0
2025-04-04 03:00:00,8752.795245,15560.524879999999,9725.32805,14587.992074999998,0.047381275606851,0.1052474326210335,0.0044013266561769,0.0720781806292077,0.0,0.0,0.0,0.0
